LAS mean service time (hr),DEN mean service time (hr),MDW mean service time (hr),LAS initial aircraft reserve,DEN initial aircraft reserve,MDW initial aircraft reserve,LAS->DEN travel time (hr),LAS->MDW travel time (hr),DEN->MDW travel time (hr),DEN->LAS travel time (hr),MDW->LAS travel time (hr),MDW->DEN travel time (hr),State,Day,Duration,Date
0.42541668,0.12395434,0.3267417,0.59132123,2.9454696,3.493165,1.7805136,3.2305403,1.9034753,1.4879421,3.5866904,2.9047763,Disrupted,3,1,2022-12-24
0.3125907,0.17682743,0.6986496,0.44572303,3.8762264,4.40934,1.8453361,2.9361823,3.1272137,1.6545731,3.1910172,2.385401,Disrupted,3,1,2022-12-24
0.39032435,0.12299861,0.59514165,0.8083998,3.182794,3.3367393,1.9998056,3.1048331,2.7223687,1.5324329,3.2518177,2.6725862,Disrupted,3,1,2022-12-24
0.19602875,0.10760988,0.43839225,1.5383031,4.2112026,3.8192418,1.9319401,2.9312568,2.3092933,1.6286656,3.407101,2.7737386,Disrupted,3,1,2022-12-24
0.2599448,0.19734439,0.6861169,0.761375,3.5402374,4.1990523,1.5030696,3.2259126,2.1562138,1.5533864,3.3783991,2.8524916,Disrupted,3,1,2022-12-24
0.47219077,0.09994601,0.38562524,0.6058752,3.7176385,4.1832557,1.9121962,2.944121,2.3745487,1.5847567,3.370525,2.648807,Disrupted,3,1,2022-12-24
0.21629423,0.10398959,0.39458162,1.0487208,3.6994605,3.447722,1.6522409,2.8570545,2.2665179,1.7084762,3.2145472,3.049095,Disrupted,3,1,2022-12-24
0.27815235,0.23310363,0.65780246,0.88926923,3.64704,4.4695673,1.6856709,2.940807,2.1440363,1.5140872,3.3943894,2.5658953,Disrupted,3,1,2022-12-24
0.27498612,0.2841256,0.3503887,0.46491516,3.6420128,5.1590996,1.9070817,2.957979,2.115893,1.6446986,3.0557632,2.7712452,Disrupted,3,1,2022-12-24
0.2882178,0.19242276,0.35621482,0.6757893,2.9355407,3.7848299,1.9293585,3.1565993,2.0701106,1.6013185,3.5111356,2.4165552,Disrupted,3,1,2022-12-24
0.2691758,0.31539658,0.6120796,0.4982558,3.98337,3.6215465,1.8627849,3.4333363,2.5960934,1.5230244,3.1295536,2.641804,Disrupted,3,1,2022-12-24
0.22615357,0.15283719,0.35773426,2.166978,4.9052334,4.2453074,1.6292704,3.7014823,2.2776144,1.5744084,3.4482574,2.95693,Disrupted,3,1,2022-12-24
0.3449722,0.18506818,0.3907971,0.5430591,4.947406,4.768881,2.0006173,3.1880412,2.5910072,1.509973,3.5445583,2.6297014,Disrupted,3,1,2022-12-24
0.4198075,0.16194528,0.41846612,0.6959082,4.094119,4.4818645,1.7391939,3.1616418,2.5082533,1.5794656,3.0448687,2.8966875,Disrupted,3,1,2022-12-24
0.372736,0.16881819,0.3374498,0.64396787,4.5045643,4.151606,1.6695673,3.3174992,2.0745296,1.5985194,3.6562414,2.8823001,Disrupted,3,1,2022-12-24
0.4350255,0.2705332,0.35353273,0.53231657,3.3937407,3.4055762,2.0067282,2.751649,2.2892768,1.6632414,3.1093009,3.0941043,Disrupted,3,1,2022-12-24
0.29173046,0.3239969,0.44048288,0.83023286,4.3218594,3.5980458,1.8806677,2.9635725,2.1221526,1.455047,3.7686076,2.7436655,Disrupted,3,1,2022-12-24
0.22894736,0.19948265,0.28197715,1.0669569,3.7430334,3.372872,1.8725218,3.1449702,2.3675745,1.6841027,3.4302,2.5072498,Disrupted,3,1,2022-12-24
0.28534862,0.1458798,0.3694758,0.6096045,3.3653557,4.912562,1.8123705,3.249268,2.3059304,1.5917022,3.118286,2.4642677,Disrupted,3,1,2022-12-24
0.3870313,0.24570209,0.53668725,1.2241715,4.518908,3.8789823,1.9787732,2.6896539,1.9353397,1.65735,2.8660092,2.8077621,Disrupted,3,1,2022-12-24
0.22379811,0.1434878,0.44330496,0.6001418,4.4056454,3.6563325,1.8425206,3.1365213,2.4968987,1.5750316,3.150483,2.6459894,Disrupted,3,1,2022-12-24
0.15857051,0.18835965,0.23457195,1.4084256,4.647244,3.45901,1.736703,3.1968284,2.050316,1.6832831,3.4142704,2.6604059,Disrupted,3,1,2022-12-24
0.22673802,0.1901167,0.4038704,1.3768549,3.9640403,3.8078687,1.9326023,2.8635762,2.351055,1.7366289,3.1934237,2.523377,Disrupted,3,1,2022-12-24
0.18619014,0.39408556,0.254398,1.3285234,4.5609446,3.987118,1.9069442,3.2721608,2.4121287,1.6606637,3.5025046,2.5908961,Disrupted,3,1,2022-12-24
0.36489755,0.17839432,0.20113057,0.51109457,4.007076,4.5238285,1.9170212,3.3268225,1.913105,1.5892109,3.6883788,2.468324,Disrupted,3,1,2022-12-24
0.304323,0.23672552,0.41623878,0.58929753,4.598046,4.159485,2.0907154,2.899723,1.8517592,1.6800112,3.0407968,2.9955316,Disrupted,3,1,2022-12-24
0.2357621,0.09276189,0.348547,1.9039665,3.9379876,4.3725343,1.671198,2.593258,3.0140698,1.7040074,3.3371356,2.866614,Disrupted,3,1,2022-12-24
0.21782361,0.20354117,0.3131824,1.038028,4.3901715,3.8589094,1.816252,3.1323853,3.1013129,1.585527,2.8798478,3.2207372,Disrupted,3,1,2022-12-24
0.2249917,0.17373078,0.47007486,1.0165911,4.200717,4.616445,1.897272,3.0553868,2.324671,1.6191816,3.1449564,2.7423174,Disrupted,3,1,2022-12-24
0.5840968,0.26284826,0.48300588,1.7671354,4.0012827,4.25458,1.7929109,3.1821592,2.4890308,1.6718755,3.050651,2.5028546,Disrupted,3,1,2022-12-24
0.18993607,0.12360304,0.38110265,0.39197108,3.9433908,3.9150598,1.7156513,3.1533484,2.1495583,1.532278,3.559589,2.9795024,Disrupted,3,1,2022-12-24
0.28103927,0.09316399,0.53411525,1.6683668,3.2823756,4.2451205,1.7628673,3.4551847,2.275885,1.5846107,3.4895458,2.2939603,Disrupted,3,1,2022-12-24
0.4332487,0.13207936,0.63614166,0.93444204,3.3503644,4.320226,1.8319166,3.1497993,2.2005517,1.4828813,3.2343624,2.3180108,Disrupted,3,1,2022-12-24
0.355549,0.23025748,0.57770026,1.3536587,5.0288634,4.5247245,1.9520146,2.6212862,2.564594,1.7151304,3.2083972,2.833579,Disrupted,3,1,2022-12-24
0.33088368,0.15303811,0.5572364,0.46230522,5.58078,4.194344,1.6219606,3.2975392,1.9454402,1.3804568,3.2898588,2.5746863,Disrupted,3,1,2022-12-24
0.26228106,0.16193022,0.3756707,0.6975544,3.5652704,3.4612703,2.0941918,3.0789793,2.3377168,1.7383412,3.0675354,3.0930614,Disrupted,3,1,2022-12-24
0.26049218,0.18259314,0.4685595,0.6579119,4.206081,3.5911214,1.6455195,2.9292243,2.2437296,1.6164504,2.9842107,2.7410412,Disrupted,3,1,2022-12-24
0.3851171,0.14046021,0.49051395,1.3899642,3.939664,5.6033816,1.9745536,3.2720835,2.5776978,1.5669819,3.213713,2.66365,Disrupted,3,1,2022-12-24
0.32006636,0.13365166,0.4520569,0.5311139,3.908867,4.325609,1.6180235,3.241121,1.9778566,1.5000969,3.052007,2.7184513,Disrupted,3,1,2022-12-24
0.26444456,0.21250708,0.4392909,0.8863059,3.836619,3.5601182,1.6674795,3.2157466,2.3117588,1.6098415,3.382836,2.7743986,Disrupted,3,1,2022-12-24
0.23327596,0.10976084,0.3475188,0.40273204,4.8128595,4.0846143,1.7765555,2.9098055,2.4955244,1.5658946,3.335776,2.5609627,Disrupted,3,1,2022-12-24
0.29658917,0.15041809,0.3474725,0.82614875,3.5995572,3.9963958,1.997598,2.7744114,2.3127673,1.6437703,3.2016659,2.9258435,Disrupted,3,1,2022-12-24
0.22480837,0.14342669,0.5464502,0.9310752,3.4082522,3.6085033,1.9610841,3.1424234,2.3374076,1.6152935,3.458419,2.775066,Disrupted,3,1,2022-12-24
0.1801284,0.12348534,0.4917925,0.77760214,4.3489037,3.534507,1.9170784,3.3583403,2.9116402,1.667723,3.5224628,2.5725207,Disrupted,3,1,2022-12-24
0.25299448,0.11241511,0.5128307,1.2303256,4.0037665,4.0560565,1.651702,3.2533224,2.2541533,1.655267,3.4424322,2.8800218,Disrupted,3,1,2022-12-24
0.5598182,0.20555124,0.39616847,1.5177941,3.4888396,4.361724,1.8889638,2.822085,2.3618188,1.5256947,3.336443,2.8282397,Disrupted,3,1,2022-12-24
0.26280352,0.27088532,0.4772044,0.497583,4.7372737,3.875795,1.7171926,3.0851727,2.5080914,1.5870624,3.1854446,2.5690687,Disrupted,3,1,2022-12-24
0.2727451,0.24452695,0.31876716,0.8864132,3.8353002,4.13366,1.8276892,3.0714371,2.2190533,1.4851937,3.2303123,2.4071002,Disrupted,3,1,2022-12-24
0.18055691,0.16876051,0.30370235,0.9463475,4.8798685,3.732778,1.794862,3.0531332,2.3142743,1.5235393,3.5903006,2.4217765,Disrupted,3,1,2022-12-24
0.20794736,0.26585647,0.44856676,1.4955542,4.173673,4.072082,1.83338,3.1198103,2.5006506,1.5014429,3.361185,2.8408086,Disrupted,3,1,2022-12-24
0.3405855,0.12811735,0.47734535,1.7673309,4.2033887,4.3165417,1.8070407,3.5428228,2.1391609,1.5118748,3.021556,2.49023,Disrupted,3,1,2022-12-24
0.3027413,0.110333525,0.7276308,1.7054911,2.9857354,4.822533,1.6908898,3.3527572,2.0925338,1.5201832,3.8219376,3.3323424,Disrupted,3,1,2022-12-24
0.28469807,0.15736529,0.35558394,1.6585035,3.433607,4.5262613,1.8659624,3.0070686,2.1759956,1.6380132,3.4064138,2.8738167,Disrupted,3,1,2022-12-24
0.24835125,0.23009554,0.4731459,1.8752716,4.378511,3.3224475,1.8390903,3.1906645,2.304023,1.5300739,3.0646453,2.6047027,Disrupted,3,1,2022-12-24
0.35595676,0.16161332,0.43908754,1.154405,4.3027453,3.2412772,1.8066255,3.4536717,2.563092,1.4971616,3.051452,2.7374456,Disrupted,3,1,2022-12-24
0.2273054,0.18948181,0.48056725,0.8847223,4.256675,3.9415147,1.8463402,3.0813186,2.3079772,1.5696297,3.206388,2.4819646,Disrupted,3,1,2022-12-24
0.20131782,0.29385006,0.43345073,0.5263231,4.5833235,4.039743,1.8898783,2.882752,2.1628563,1.6931214,3.214521,2.9386685,Disrupted,3,1,2022-12-24
0.28474364,0.16957131,0.2792704,1.4882252,3.179018,3.0781476,1.8543986,3.3883085,2.232875,1.4953231,3.225509,2.4815617,Disrupted,3,1,2022-12-24
0.22081362,0.42486823,0.5823041,0.38678327,3.9622157,4.1377482,2.0273106,3.1075566,2.0241766,1.6349704,3.1797166,2.840232,Disrupted,3,1,2022-12-24
0.46828365,0.11952868,0.38531137,0.81539047,3.9364772,2.7316842,1.9036053,3.0679584,2.1778533,1.6604686,3.304253,2.8866816,Disrupted,3,1,2022-12-24
0.29541576,0.14545101,0.51643616,0.5810696,3.3859844,4.1670847,1.7912067,3.118218,2.2842386,1.4189521,3.4624293,2.5954313,Disrupted,3,1,2022-12-24
0.19438864,0.13092141,0.27980828,1.7971171,3.728485,3.1610942,1.9947233,2.9699347,2.4519749,1.6748779,3.2874517,2.5029716,Disrupted,3,1,2022-12-24
0.2962822,0.35755068,0.7309651,0.7303408,4.456589,4.0256834,1.8868699,3.4703946,2.412146,1.5097928,3.3220725,2.7444155,Disrupted,3,1,2022-12-24
0.34783417,0.19234736,0.44332442,1.5844963,4.0216584,3.5945377,1.899752,3.2797818,2.5310357,1.5195966,3.2782829,2.3570585,Disrupted,3,1,2022-12-24
0.3890933,0.18244338,0.36868018,0.84028256,3.573136,3.6303747,1.909639,2.952087,2.2347186,1.5964705,3.0572524,2.8734465,Disrupted,3,1,2022-12-24
0.29999104,0.17112534,0.30906394,0.99548507,4.1639404,3.7255692,1.8335751,2.9710667,2.3336186,1.6611571,3.3379493,2.6631231,Disrupted,3,1,2022-12-24
0.32134885,0.19682571,0.71365047,1.1230686,3.6728365,3.8263626,1.8263385,2.9009557,2.1932993,1.5378678,3.411372,2.7536619,Disrupted,3,1,2022-12-24
0.1790407,0.59592605,0.54737777,0.74865043,4.77841,4.561101,1.9901314,3.0585203,2.4366279,1.5579417,3.3097467,2.5088477,Disrupted,3,1,2022-12-24
0.47518843,0.10533675,0.36947444,0.72701937,4.7528133,3.9495053,1.8618368,3.3277202,2.6532786,1.6043733,3.286056,2.5344918,Disrupted,3,1,2022-12-24
0.29648963,0.14975025,0.28778395,0.3823067,3.185303,3.1054702,1.8070526,3.25536,2.068073,1.6418384,3.5243063,2.6089754,Disrupted,3,1,2022-12-24
0.23149699,0.117250636,0.40565264,0.74852103,4.8892336,4.170519,1.8048053,3.375508,2.3693287,1.512505,3.3370488,2.2483323,Disrupted,3,1,2022-12-24
0.3615767,0.17092113,0.47966254,0.68876946,4.1318264,4.3028917,1.7327967,2.817686,2.256462,1.5383924,3.2999773,2.8859484,Disrupted,3,1,2022-12-24
0.2526236,0.21314514,0.47375643,0.48744997,3.9958112,4.3299074,1.6159286,3.6163993,2.420197,1.5268198,3.4320774,2.562009,Disrupted,3,1,2022-12-24
0.31020328,0.14571404,0.24902712,0.5824021,3.2259502,3.5409515,1.7388003,3.4402306,1.9328936,1.5023009,3.4659526,2.8738759,Disrupted,3,1,2022-12-24
0.29256728,0.11801955,0.36299172,0.888289,3.6058147,4.1158857,1.7871813,3.3703432,2.0640926,1.5224192,3.4730525,2.7000673,Disrupted,3,1,2022-12-24
0.26277322,0.22580546,0.46785024,1.3212477,3.9120927,4.013063,1.7758709,2.9192896,2.065291,1.6217844,3.3061109,2.7541492,Disrupted,3,1,2022-12-24
0.4549584,0.30880132,0.41112283,0.8887309,3.8231661,3.9556096,1.7417891,3.2116678,2.1533828,1.6750836,3.1709626,2.7173028,Disrupted,3,1,2022-12-24
0.24305053,0.16566278,0.61863935,0.7727445,5.063193,3.7834013,1.7354958,3.6389837,1.916565,1.4917507,3.5027075,2.6672258,Disrupted,3,1,2022-12-24
0.21956854,0.25170118,0.5370229,0.90340567,4.7760344,3.7225828,2.032764,3.0992522,2.2258606,1.5904406,3.4053514,2.3668568,Disrupted,3,1,2022-12-24
0.26212603,0.083554655,0.4370114,1.4473352,3.5089915,4.150534,1.8441705,3.2067704,2.2258935,1.5355809,3.4664195,2.405101,Disrupted,3,1,2022-12-24
0.26973364,0.15101895,0.39718926,1.0444528,3.8384004,4.883593,1.8689213,3.388696,1.9316331,1.7095541,3.1451566,2.6434357,Disrupted,3,1,2022-12-24
0.27619606,0.24000666,0.5872135,0.5941593,3.9015775,3.7668824,1.6293668,3.0446935,2.0685143,1.5865936,3.3963997,2.9878309,Disrupted,3,1,2022-12-24
0.21284036,0.18414271,0.39316982,1.0447139,3.540756,3.584146,1.8106525,3.4647076,2.2038329,1.4494903,2.9954991,2.6800635,Disrupted,3,1,2022-12-24
0.2484911,0.19384299,0.3374193,0.43399614,4.205486,3.926534,1.729608,3.2780917,2.0934937,1.5481455,3.519478,2.3948672,Disrupted,3,1,2022-12-24
0.30466172,0.18998034,0.48190874,1.4977337,3.027464,4.1369376,1.8770314,3.5165968,2.9325576,1.6242763,3.1704395,3.0577781,Disrupted,3,1,2022-12-24
0.21437314,0.28306127,0.4903057,1.064613,5.1501036,3.9528317,1.8140852,3.289182,2.836572,1.6591183,3.2226393,2.6603398,Disrupted,3,1,2022-12-24
0.36784196,0.16761993,0.8535756,0.7907249,3.2299354,4.634415,1.7460786,3.3037963,2.245369,1.562735,3.4939568,2.6134284,Disrupted,3,1,2022-12-24
0.22678724,0.121905066,0.53228873,1.4523706,3.920146,5.838614,1.9563441,2.8416638,2.0695302,1.7226318,3.176088,2.8148632,Disrupted,3,1,2022-12-24
0.32307297,0.30706942,0.35720557,0.28566828,4.953985,3.219061,1.6956643,3.013999,2.1365523,1.6403054,3.4781325,3.005233,Disrupted,3,1,2022-12-24
0.37291014,0.20287737,0.6286514,0.43798536,4.4430466,3.8209603,1.6628679,3.393341,1.9946632,1.6052728,3.4145935,2.3900003,Disrupted,3,1,2022-12-24
0.30376068,0.19728364,0.4578503,1.4891567,3.7598348,3.6052494,1.6581784,3.1354644,2.206324,1.5026739,3.8032944,2.4557195,Disrupted,3,1,2022-12-24
0.37540355,0.09560124,0.4265904,1.7411817,3.039154,4.0691824,1.9575385,3.1192617,2.5449085,1.6594288,3.5030115,2.962358,Disrupted,3,1,2022-12-24
0.48670697,0.14914845,0.59619385,1.2625374,3.7626097,3.5205338,1.7834988,2.9302268,2.6860526,1.5857875,3.5674424,2.4874883,Disrupted,3,1,2022-12-24
0.2848037,0.19869395,0.33965766,0.54989284,3.8105302,3.5055864,1.9040904,3.303187,2.4322987,1.5589349,3.232573,3.1103985,Disrupted,3,1,2022-12-24
0.34806383,0.12094737,0.19776918,1.1168964,4.305195,4.653549,1.8595634,2.8978343,2.4346533,1.6428384,3.3905344,2.6223235,Disrupted,3,1,2022-12-24
0.19251518,0.12949282,0.6629314,1.5606939,3.7894335,4.0069914,1.9415194,2.8906324,2.636926,1.6386414,3.0976562,2.7238183,Disrupted,3,1,2022-12-24
0.38207936,0.18799233,0.35603184,0.7749699,3.9716244,3.4151428,1.6624418,3.2731233,2.175684,1.5769956,3.4994004,2.5385525,Disrupted,3,1,2022-12-24
0.39452302,0.15116253,0.55790925,0.7715303,4.0505075,3.285872,2.0080569,2.9475908,2.9646475,1.6331083,3.2470067,2.4754424,Disrupted,3,1,2022-12-24
0.35661608,0.35025087,0.387323,0.29286563,4.32937,4.1968617,1.9129328,3.4915948,2.4005566,1.4962459,3.5036993,2.7344933,Disrupted,3,1,2022-12-24
0.20396903,0.29531714,0.40582412,0.55615246,4.12207,3.3962204,1.7699906,3.134792,2.0882757,1.507469,3.5366523,2.8510382,Disrupted,3,1,2022-12-24
0.52826226,0.111860804,0.26633358,0.84280485,3.678383,4.1521177,1.6458006,2.8603148,2.146785,1.5165612,3.4748116,2.806152,Disrupted,3,1,2022-12-24
0.17324604,0.18479615,0.4671036,2.138001,4.1127,3.6026652,1.7278306,3.414988,2.4791417,1.5976613,3.201617,2.4262037,Disrupted,3,1,2022-12-24
0.30042487,0.25849313,0.5036751,0.71592563,5.0202684,3.328446,1.7753689,3.3060222,2.3195667,1.5332035,3.4317992,2.7397287,Disrupted,3,1,2022-12-24
0.17502594,0.13819487,0.8125059,2.2524486,3.5556698,4.4660788,1.9726231,3.2899365,2.2558799,1.5516514,3.5918317,2.7327409,Disrupted,3,1,2022-12-24
0.21045083,0.18154578,0.36689517,0.63150793,4.3024507,4.1409893,1.8773953,2.7651393,2.530417,1.6813378,3.140102,2.357309,Disrupted,3,1,2022-12-24
0.24816516,0.169622,0.7350732,0.46747538,4.0321097,3.905978,1.9278059,3.1557744,2.1744466,1.5417941,3.145344,2.6241987,Disrupted,3,1,2022-12-24
0.20345543,0.2377261,0.76464546,1.0875616,4.15811,3.1311111,1.7227322,3.1310961,2.4754775,1.5559152,3.085466,2.6875598,Disrupted,3,1,2022-12-24
0.34202728,0.25868765,0.5064767,1.1097862,4.312959,5.0664644,1.8095659,3.3991475,2.4588947,1.661502,3.2610343,2.6587758,Disrupted,3,1,2022-12-24
0.22808719,0.17219566,0.44714752,1.3850962,3.6743257,5.051534,1.849055,2.9583845,2.528459,1.6521853,3.20452,2.3906834,Disrupted,3,1,2022-12-24
0.40790427,0.20491382,1.0094248,0.4059566,3.8072636,4.507332,1.7512641,3.3086445,2.2602806,1.5756125,3.0155084,2.9590795,Disrupted,3,1,2022-12-24
0.32428163,0.10703789,0.43366718,0.9884316,3.8293886,4.2632327,1.8857973,3.3543117,2.2909832,1.6822606,3.442745,2.526679,Disrupted,3,1,2022-12-24
0.42539802,0.2111735,0.6466762,0.43931463,5.667025,4.046943,1.856307,3.101768,2.6103508,1.6116874,3.2505012,2.7415981,Disrupted,3,1,2022-12-24
0.25963894,0.15766819,0.58325034,1.247571,4.4085603,3.9506035,1.8985915,3.6979342,2.4420261,1.5758419,3.4530983,3.1585147,Disrupted,3,1,2022-12-24
0.30008566,0.07075395,0.3953427,0.77163684,2.8633866,3.8975573,1.8480351,3.209485,2.3499513,1.5876828,3.3295019,2.7322414,Disrupted,3,1,2022-12-24
0.16333163,0.2578523,0.29868078,2.1596565,3.9404647,3.696358,1.8771404,2.8522916,2.4087477,1.5604868,3.2779086,2.8424294,Disrupted,3,1,2022-12-24
0.25519973,0.0825848,0.30659616,1.513737,3.5978522,3.6088355,1.7243694,2.9140337,2.1965508,1.5290664,3.2522461,2.3626645,Disrupted,3,1,2022-12-24
0.19051735,0.17729345,0.60559374,2.2660573,4.7032733,4.563383,1.7402796,3.2636752,1.9991679,1.4903766,3.5940373,2.5687308,Disrupted,3,1,2022-12-24
0.3244835,0.14777707,0.5546172,1.488316,3.3183532,4.095889,1.7323188,3.3188176,2.5286615,1.5143791,3.1586688,2.390825,Disrupted,3,1,2022-12-24
0.23344018,0.15762463,0.41467214,1.3273835,3.793886,3.723937,1.8009148,3.3217509,2.2550194,1.6144753,3.5025675,2.4109333,Disrupted,3,1,2022-12-24
0.244826,0.26461357,0.51285607,1.624874,3.98694,3.0452564,2.0180252,3.2453744,2.3198614,1.5953479,3.2882073,2.4587684,Disrupted,3,1,2022-12-24
0.3402837,0.1831358,0.57739276,0.4387973,4.965474,4.4365835,1.9603788,2.8875709,2.4621453,1.5811536,3.2374852,2.6980288,Disrupted,3,1,2022-12-24
0.32577583,0.31930616,0.4877508,1.1226859,4.5252485,3.4152741,1.7673852,2.9462094,2.8888576,1.5502123,3.1051013,2.9203272,Disrupted,3,1,2022-12-24
0.25472248,0.18787853,0.31819746,0.88250107,4.622995,4.2366047,1.66679,3.1769114,2.4595928,1.5631994,3.191753,2.5146503,Disrupted,3,1,2022-12-24
0.22369488,0.105129,0.256356,1.9178355,3.4793785,3.896592,1.771785,3.0579479,2.108241,1.6486026,3.6386306,2.6559129,Disrupted,3,1,2022-12-24
0.30836847,0.18979585,0.36889198,0.7434083,4.0756726,3.955682,1.8878183,3.1744816,2.6045294,1.584172,3.3336794,3.343914,Disrupted,3,1,2022-12-24
0.2237024,0.2544119,0.47350907,0.6084072,3.909756,4.1598525,1.9068931,3.0031018,2.2134838,1.4925522,3.1022038,3.0456529,Disrupted,3,1,2022-12-24
0.2733454,0.20830713,0.3716168,0.5714838,3.887132,3.7093952,1.7809736,3.3049457,2.2770324,1.5516887,3.417652,2.4871912,Disrupted,3,1,2022-12-24
0.39776257,0.14998725,0.38740617,1.1225146,4.2902064,4.630796,2.0943532,3.2456114,1.8109512,1.6909634,3.1308506,2.3435163,Disrupted,3,1,2022-12-24
0.3323372,0.24156511,0.39396155,0.6541139,4.448586,3.7183943,1.7236216,3.2416265,1.9209865,1.496126,3.2523491,2.8178337,Disrupted,3,1,2022-12-24
0.26068568,0.16721934,0.28637907,0.8783905,3.705344,3.5647144,1.7925988,3.0357475,2.4985373,1.6171509,3.1294425,2.7329073,Disrupted,3,1,2022-12-24
0.27855477,0.09781576,0.46916428,0.8217273,3.9405441,5.038424,1.8978095,3.305549,2.222027,1.5989517,3.2787392,2.3497574,Disrupted,3,1,2022-12-24
0.27809283,0.16195469,0.42376593,0.6885271,3.4018207,4.03363,1.7073627,2.729766,2.7537727,1.6361947,3.3727808,2.4331493,Disrupted,3,1,2022-12-24
0.27953428,0.24241978,0.44138908,0.49206367,4.073201,3.8633893,2.189021,3.438467,2.2105048,1.6326112,3.268313,2.4056346,Disrupted,3,1,2022-12-24
0.20607378,0.15728544,0.6388124,1.0944188,3.939647,4.5071883,1.9072181,3.1693425,1.9451743,1.5482107,3.3720207,2.7068377,Disrupted,3,1,2022-12-24
0.21716298,0.18324892,0.3687451,3.7417574,3.5390909,4.3609724,1.6791289,3.3879664,2.4492447,1.5379447,3.0708632,2.6835933,Disrupted,3,1,2022-12-24
0.2473901,0.4110017,0.3998007,1.2754786,3.9305577,3.5875745,1.9304178,3.4954865,2.6213143,1.5421987,3.0469294,2.8047063,Disrupted,3,1,2022-12-24
0.3346183,0.1978836,0.466831,0.41990098,4.371006,3.6239955,1.8557105,3.36856,2.2660866,1.51356,3.6365976,2.6242342,Disrupted,3,1,2022-12-24
0.32354715,0.11961441,0.5434422,0.77062875,2.873254,3.901758,1.7488502,3.3310456,2.1315508,1.502673,3.5037436,2.6736178,Disrupted,3,1,2022-12-24
0.24887337,0.36663982,0.42379948,0.8545248,3.7507463,4.00966,1.8960642,3.4483063,2.4165254,1.5749714,3.3621037,2.39667,Disrupted,3,1,2022-12-24
0.318584,0.12084611,0.274642,0.8740321,4.6230893,4.220404,1.854812,2.731221,2.6148422,1.6948762,3.5344527,2.6407928,Disrupted,3,1,2022-12-24
0.31423077,0.32240877,0.35341004,0.6513191,4.343525,4.14023,1.8512096,3.5159464,2.339544,1.6376548,3.4339027,2.787442,Disrupted,3,1,2022-12-24
0.26635525,0.20977485,0.4275538,0.8302795,4.3018217,4.258005,1.7566952,2.9590023,2.4372733,1.6044571,3.5717456,2.8264985,Disrupted,3,1,2022-12-24
0.21806693,0.15041657,0.23799092,1.4708434,2.5505662,4.2892084,2.010713,3.4653332,1.8570633,1.4060404,3.0427668,2.352765,Disrupted,3,1,2022-12-24
0.24406682,0.13140039,0.26234365,0.98535156,3.8349755,4.4413886,1.9050928,2.9020455,2.2713041,1.7850757,3.3881066,3.045034,Disrupted,3,1,2022-12-24
0.29501238,0.26514718,0.42409882,0.34591052,4.119299,4.39153,1.6809158,3.237716,2.518073,1.5050796,3.6980743,2.3976173,Disrupted,3,1,2022-12-24
0.23038587,0.1953266,0.36038688,1.1535139,3.1229303,4.2585487,1.8149396,3.9573076,2.211211,1.4414794,3.0758226,2.251766,Disrupted,3,1,2022-12-24
0.32189453,0.53118414,0.43669385,1.4065785,5.0031357,3.8957827,1.9526842,3.7094831,2.6743646,1.6827123,3.2438898,2.6318958,Disrupted,3,1,2022-12-24
0.22803114,0.1353278,0.37504068,1.0001395,3.6809058,3.786936,1.8770932,3.163465,2.2418447,1.6121143,3.365018,2.5795238,Disrupted,3,1,2022-12-24
0.40537593,0.23981899,0.43353066,0.5948646,4.5421314,4.353962,1.7590828,3.17413,2.0669374,1.5906858,3.571002,2.0962899,Disrupted,3,1,2022-12-24
0.2289164,0.18076894,0.4165325,1.1681238,4.432137,4.0926285,1.9634056,3.2210746,2.100252,1.5268238,3.442674,2.9533198,Disrupted,3,1,2022-12-24
0.36515775,0.16063827,0.7143131,3.2037592,3.0251336,4.6075974,1.7886994,3.194497,2.3612385,1.4884651,3.367731,2.5478053,Disrupted,3,1,2022-12-24
0.7384524,0.25183287,0.61519665,0.66617566,3.6421254,3.7782662,1.7621139,3.004925,2.1461413,1.5889338,3.0680125,2.5270267,Disrupted,3,1,2022-12-24
0.13371375,0.16431788,0.27526996,0.4825661,4.162134,3.9836936,1.9277494,3.183424,2.2264063,1.5467305,3.289387,2.865767,Disrupted,3,1,2022-12-24
0.45820802,0.35513392,0.5340518,1.0804104,3.57992,4.907187,1.945231,3.3174858,1.9100442,1.6482598,3.3069363,2.601901,Disrupted,3,1,2022-12-24
0.37282455,0.21396954,0.33261344,0.67431843,4.3737545,4.418706,1.6468817,3.294409,2.4626389,1.6227032,3.646392,2.915594,Disrupted,3,1,2022-12-24
0.1965663,0.11934749,0.48964465,1.5537103,3.7842283,4.1725936,1.9350091,2.5909264,2.5934207,1.5732418,3.1510365,2.6121843,Disrupted,3,1,2022-12-24
0.41666245,0.103243604,0.52329123,0.35147578,3.964821,3.9818814,1.9897346,2.997088,2.5207353,1.6608547,3.3042405,2.7730618,Disrupted,3,1,2022-12-24
0.21585621,0.15198429,0.36290357,1.0807196,3.8795946,4.227879,1.7600706,3.0652833,2.519372,1.5421379,3.3929422,2.870952,Disrupted,3,1,2022-12-24
